id,project_id,task_name,task_type,status,baseline_start,type,base_cost,total_cost,risk_factor,duration_months,duration_weeks,duration_days,duration_hours,calendar_type,internal_labor_cost,overtime_cost,equipment_fuel_cost,qa_qc_cost,material_cost,outsourcing_cost,training_cost,facility_rent,communication_cost,utilities_cost,insurance_cost,licensing_cost,warranty_cost,complexity,weather_contingency,general_contingency,rework_risk,holding_cost,international_freight,handling_cost,reverse_logistics,defect_cost,overtime_hours,lag_time,metadata_json
17_271,17,Grouting of foundation to the pin-piles 7,,Pending,2013-07-05 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_272,17,Grouting of foundation to the pin-piles 8,,Pending,2013-07-09 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_273,17,Grouting of foundation to the pin-piles 9,,Pending,2013-07-13 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_274,17,Grouting of foundation to the pin-piles 10,,Pending,2013-07-17 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_275,17,Grouting of foundation to the pin-piles 11,,Pending,2013-07-21 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_276,17,Grouting of foundation to the pin-piles 12,,Pending,2013-07-25 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_277,17,Grouting of foundation to the pin-piles 13,,Pending,2013-07-29 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_278,17,Grouting of foundation to the pin-piles 14,,Pending,2013-08-02 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_279,17,Grouting of foundation to the pin-piles 15,,Pending,2013-08-10 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_281,17,Grouting of foundation to the pin-piles 17,,Pending,2013-08-28 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_282,17,Grouting of foundation to the pin-piles 18,,Pending,2013-09-06 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_283,17,Grouting of foundation to the pin-piles 19,,Pending,2013-09-15 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_284,17,Grouting of foundation to the pin-piles 20,,Pending,2013-09-24 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_285,17,Grouting of foundation to the pin-piles 21,,Pending,2013-10-03 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_286,17,Grouting of foundation to the pin-piles 22,,Pending,2013-10-12 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_287,17,Grouting of foundation to the pin-piles 23,,Pending,2013-10-21 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_288,17,Grouting of foundation to the pin-piles 24,,Pending,2013-10-30 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_29,17,Final jacket assembly 1,,Pending,2013-03-25 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_290,17,Installation of the jacket foundations 2,,Pending,2013-06-13 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_291,17,Installation of the jacket foundations 3,,Pending,2013-06-17 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_292,17,Installation of the jacket foundations 4,,Pending,2013-06-21 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_293,17,Installation of the jacket foundations 5,,Pending,2013-06-26 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_294,17,Installation of the jacket foundations 6,,Pending,2013-06-30 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_295,17,Installation of the jacket foundations 7,,Pending,2013-07-04 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_296,17,Installation of the jacket foundations 8,,Pending,2013-07-08 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_297,17,Installation of the jacket foundations 9,,Pending,2013-07-12 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_298,17,Installation of the jacket foundations 10,,Pending,2013-07-16 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_299,17,Installation of the jacket foundations 11,,Pending,2013-07-20 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_3,17,Mobilisation of Jack Up Platform Buzzard,,Pending,2013-05-15 06:00:00,,114240.00,142800.00,1.2500,0.00,0.00,1.00,16.00,,63040.00,0.00,51200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_300,17,Installation of the jacket foundations 12,,Pending,2013-07-24 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_301,17,Installation of the jacket foundations 13,,Pending,2013-07-28 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_542,17,Delivery of pin-piles 16,,Pending,2013-07-20 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_162,17,Dredging and cleaning of pin-piles 1,,Pending,2013-05-23 06:00:00,,197080.00,246350.00,1.2500,0.00,0.00,1.00,16.00,,80960.00,0.00,72020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,44100.00,0.00,0.00,0.00,,{}
17_21,17,Purshase of tubulars,,Pending,2013-02-04 06:00:00,,80000.00,84800.00,1.0600,0.00,0.00,120.00,1920.00,,0.00,0.00,0.00,0.00,80000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_27,17,Purchase of secondary steel items,,Pending,2013-02-13 06:00:00,,350000.00,371000.00,1.0600,0.00,0.00,80.00,1280.00,,0.00,0.00,0.00,0.00,350000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_289,17,Installation of the jacket foundations 1,,Pending,2013-06-09 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_265,17,Grouting of foundation to the pin-piles 1,,Pending,2013-06-10 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_280,17,Grouting of foundation to the pin-piles 16,,Pending,2013-08-19 06:00:00,,252240.00,315300.00,1.2500,0.00,0.00,1.00,16.00,,96320.00,0.00,57920.00,0.00,58800.00,39200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_454,17,Terminations of infield cables 1,,Pending,2014-01-08 06:00:00,,38400.00,48000.00,1.2500,0.00,0.00,3.00,48.00,,38400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_430,17,Commissioning of wind turbines 1,,Pending,2014-01-11 06:00:00,,64000.00,86400.00,1.3500,0.00,0.00,5.00,80.00,,64000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_406,17,Reliability tests 1,,Pending,2014-01-16 06:00:00,,12800.00,16000.00,1.2500,0.00,0.00,5.00,80.00,,12800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_104,17,Production in Karlskrona Sweden,,Pending,2013-02-04 06:00:00,,2205000.00,2337300.00,1.0600,0.00,0.00,120.00,1920.00,,0.00,0.00,0.00,0.00,2205000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_154,17,Testing 24 hours connection of cable conductors and fibre optics,,Pending,2013-09-21 07:00:00,,47400.00,63990.00,1.3500,0.00,0.00,1.00,16.00,,12800.00,0.00,0.00,34600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.1000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_302,17,Installation of the jacket foundations 14,,Pending,2013-08-01 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_303,17,Installation of the jacket foundations 15,,Pending,2013-08-09 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_304,17,Installation of the jacket foundations 16,,Pending,2013-08-18 06:00:00,,146240.00,182800.00,1.2500,0.00,0.00,1.00,16.00,,88320.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_338,17,Assembly of midsection 3,,Pending,2013-04-03 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_339,17,Assembly of midsection 4,,Pending,2013-04-12 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_340,17,Assembly of midsection 5,,Pending,2013-04-21 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_341,17,Assembly of midsection 6,,Pending,2013-04-30 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_342,17,Assembly of midsection 7,,Pending,2013-05-09 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_343,17,Assembly of midsection 8,,Pending,2013-05-18 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_344,17,Assembly of midsection 9,,Pending,2013-05-27 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_345,17,Assembly of midsection 10,,Pending,2013-06-05 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_346,17,Assembly of midsection 11,,Pending,2013-06-14 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_347,17,Assembly of midsection 12,,Pending,2013-06-23 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_348,17,Assembly of midsection 13,,Pending,2013-07-02 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_349,17,Assembly of midsection 14,,Pending,2013-07-11 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_350,17,Assembly of midsection 15,,Pending,2013-07-20 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_351,17,Assembly of midsection 16,,Pending,2013-07-29 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_352,17,Assembly of midsection 17,,Pending,2013-08-07 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_353,17,Assembly of midsection 18,,Pending,2013-08-16 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_354,17,Assembly of midsection 19,,Pending,2013-08-25 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_355,17,Assembly of midsection 20,,Pending,2013-09-03 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_356,17,Assembly of midsection 21,,Pending,2013-09-12 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_357,17,Assembly of midsection 22,,Pending,2013-09-21 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_358,17,Assembly of midsection 23,,Pending,2013-09-30 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_359,17,Assembly of midsection 24,,Pending,2013-10-09 06:00:00,,55100.00,68875.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,33060.00,22040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_360,17,Final jacket assembly 2,,Pending,2013-04-03 06:00:00,,40744.00,50930.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24432.00,16312.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_361,17,Final jacket assembly 3,,Pending,2013-04-12 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_362,17,Final jacket assembly 4,,Pending,2013-04-21 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_363,17,Final jacket assembly 5,,Pending,2013-04-30 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_364,17,Final jacket assembly 6,,Pending,2013-05-09 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_365,17,Final jacket assembly 7,,Pending,2013-05-18 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_366,17,Final jacket assembly 8,,Pending,2013-05-27 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_367,17,Final jacket assembly 9,,Pending,2013-06-05 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_368,17,Final jacket assembly 10,,Pending,2013-06-14 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_369,17,Final jacket assembly 11,,Pending,2013-06-23 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_370,17,Final jacket assembly 12,,Pending,2013-07-02 06:00:00,,40600.00,50750.00,1.2500,0.00,0.00,9.00,144.00,,0.00,0.00,0.00,0.00,24360.00,16240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
